episode,reward,length,sr
2508,37.51611328,20,0.447283089
2509,40.54378128,20,0.505471289
2510,39.22732162,20,0.53414613
2511,40.16985321,20,0.516546965
2512,36.91296387,20,0.538478732
2513,41.27451324,20,0.4985075
2514,44.44572449,20,0.498732001
2515,35.18874359,20,0.443152994
2516,30.46614838,20,0.452554584
2517,30.70054626,20,0.45840773
2518,42.9017334,20,0.484217405
2519,34.95413971,20,0.547867775
2520,38.80498123,20,0.45827657
2521,41.46884918,20,0.48725
2522,36.82426453,20,0.551959157
2523,39.58872604,20,0.483152837
2524,38.9632988,20,0.519518554
2525,28.75641441,20,0.556251884
2526,40.59862518,20,0.474582434
2527,40.19122314,20,0.480632961
2528,40.45610046,20,0.490717292
2529,40.44545364,20,0.490620494
2530,33.76503754,20,0.510718942
2531,30.71370888,20,0.458527386
2532,40.90866852,20,0.492253214
2533,35.16913223,20,0.442974716
2534,38.72423553,20,0.534686685
2535,26.30953979,20,0.418489486
2536,38.98286057,20,0.525099635
2537,40.92780304,20,0.49242717
2538,32.50774002,20,0.525871158
2539,33.83969879,20,0.422891855
2540,40.52876663,20,0.505607784
2541,36.67069244,20,0.450866342
2542,40.99998856,20,0.490223557
2543,42.91287613,20,0.484318703
2544,34.97426987,20,0.547684789
2545,33.1620636,20,0.467625171
2546,28.71704292,20,0.436653614
2547,30.13300514,20,0.543737411
2548,41.80973053,20,0.511393189
2549,39.76621246,20,0.471771508
2550,34.21575546,20,0.416556329
2551,35.5967598,20,0.563118279
2552,35.65127563,20,0.490254372
2553,38.81229401,20,0.458343059
2554,39.44913483,20,0.500893295
2555,41.87429428,20,0.495933622
2556,40.54424667,20,0.505467057
2557,35.85161209,20,0.504910052
2558,39.31584167,20,0.463644266
2559,24.94463158,20,0.560791969
